Sun Aug  3 17:06:37 PDT 2014 Starting master on sceplus-vm48
2014-08-03 17:07:49,357 INFO  [defaultRpcServer.handler=20,queue=0,port=16020] master.RegionStateStore: Updating row usertable,,1407104582577.3972d835a54e7a6fa7aa63762cf70d7c. with state=OFFLINE
2014-08-03 17:07:49,360 INFO  [defaultRpcServer.handler=20,queue=0,port=16020] master.RegionStates: Offlined 3972d835a54e7a6fa7aa63762cf70d7c from slave1,16020,1407110847863
2014-08-03 17:07:49,409 INFO  [defaultRpcServer.handler=18,queue=3,port=16020] master.RegionStates: Transition {37e49e900687a1e10ed024cd4eacb052 state=PENDING_CLOSE, ts=1407110869307, server=slave1,16020,1407110847863} to {37e49e900687a1e10ed024cd4eacb052 state=OFFLINE, ts=1407110869409, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,409 INFO  [defaultRpcServer.handler=18,queue=3,port=16020] master.RegionStateStore: Updating row usertable,user3,1407104582577.37e49e900687a1e10ed024cd4eacb052. with state=OFFLINE
2014-08-03 17:07:49,411 INFO  [defaultRpcServer.handler=2,queue=2,port=16020] master.RegionStates: Transition {c0bfc189cd9d3c84d54127537c44cfa0 state=PENDING_CLOSE, ts=1407110869315, server=slave1,16020,1407110847863} to {c0bfc189cd9d3c84d54127537c44cfa0 state=OFFLINE, ts=1407110869411, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,411 INFO  [defaultRpcServer.handler=2,queue=2,port=16020] master.RegionStateStore: Updating row usertable,user9,1407104582577.c0bfc189cd9d3c84d54127537c44cfa0. with state=OFFLINE
2014-08-03 17:07:49,412 INFO  [defaultRpcServer.handler=18,queue=3,port=16020] master.RegionStates: Offlined 37e49e900687a1e10ed024cd4eacb052 from slave1,16020,1407110847863
2014-08-03 17:07:49,413 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStates: Transition {69e51f4f18ca05cda35499402d881789 state=PENDING_CLOSE, ts=1407110869303, server=slave1,16020,1407110847863} to {69e51f4f18ca05cda35499402d881789 state=OFFLINE, ts=1407110869412, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,413 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStateStore: Updating row usertable,user2,1407104582577.69e51f4f18ca05cda35499402d881789. with state=OFFLINE
2014-08-03 17:07:49,415 INFO  [defaultRpcServer.handler=2,queue=2,port=16020] master.RegionStates: Offlined c0bfc189cd9d3c84d54127537c44cfa0 from slave1,16020,1407110847863
2014-08-03 17:07:49,416 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStates: Offlined 69e51f4f18ca05cda35499402d881789 from slave1,16020,1407110847863
2014-08-03 17:07:49,427 INFO  [defaultRpcServer.handler=31,queue=1,port=16020] master.RegionStates: Transition {2f1a8786f7b22b3e741cd67aa21b37f0 state=PENDING_CLOSE, ts=1407110869309, server=slave1,16020,1407110847863} to {2f1a8786f7b22b3e741cd67aa21b37f0 state=OFFLINE, ts=1407110869427, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,427 INFO  [defaultRpcServer.handler=31,queue=1,port=16020] master.RegionStateStore: Updating row usertable,user6,1407104582577.2f1a8786f7b22b3e741cd67aa21b37f0. with state=OFFLINE
2014-08-03 17:07:49,429 INFO  [defaultRpcServer.handler=39,queue=4,port=16020] master.RegionStates: Transition {038aa4923387d0c9e049996fef0b43c8 state=PENDING_CLOSE, ts=1407110869308, server=slave1,16020,1407110847863} to {038aa4923387d0c9e049996fef0b43c8 state=OFFLINE, ts=1407110869429, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,429 INFO  [defaultRpcServer.handler=39,queue=4,port=16020] master.RegionStateStore: Updating row usertable,user5,1407104582577.038aa4923387d0c9e049996fef0b43c8. with state=OFFLINE
2014-08-03 17:07:49,432 INFO  [defaultRpcServer.handler=31,queue=1,port=16020] master.RegionStates: Offlined 2f1a8786f7b22b3e741cd67aa21b37f0 from slave1,16020,1407110847863
2014-08-03 17:07:49,433 INFO  [defaultRpcServer.handler=39,queue=4,port=16020] master.RegionStates: Offlined 038aa4923387d0c9e049996fef0b43c8 from slave1,16020,1407110847863
2014-08-03 17:07:49,445 INFO  [defaultRpcServer.handler=44,queue=4,port=16020] master.RegionStates: Transition {967c78cf0d24b0f3359c1b98cbe7049e state=PENDING_CLOSE, ts=1407110869308, server=slave1,16020,1407110847863} to {967c78cf0d24b0f3359c1b98cbe7049e state=OFFLINE, ts=1407110869445, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,445 INFO  [defaultRpcServer.handler=44,queue=4,port=16020] master.RegionStateStore: Updating row usertable,user4,1407104582577.967c78cf0d24b0f3359c1b98cbe7049e. with state=OFFLINE
2014-08-03 17:07:49,448 INFO  [defaultRpcServer.handler=44,queue=4,port=16020] master.RegionStates: Offlined 967c78cf0d24b0f3359c1b98cbe7049e from slave1,16020,1407110847863
2014-08-03 17:07:49,454 INFO  [defaultRpcServer.handler=23,queue=3,port=16020] master.RegionStates: Transition {e2bfdbb9b6433313b2fdade43fedd4c1 state=PENDING_CLOSE, ts=1407110869315, server=slave1,16020,1407110847863} to {e2bfdbb9b6433313b2fdade43fedd4c1 state=OFFLINE, ts=1407110869454, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,454 INFO  [defaultRpcServer.handler=23,queue=3,port=16020] master.RegionStateStore: Updating row usertable,user8,1407104582577.e2bfdbb9b6433313b2fdade43fedd4c1. with state=OFFLINE
2014-08-03 17:07:49,456 INFO  [defaultRpcServer.handler=23,queue=3,port=16020] master.RegionStates: Offlined e2bfdbb9b6433313b2fdade43fedd4c1 from slave1,16020,1407110847863
2014-08-03 17:07:49,457 INFO  [defaultRpcServer.handler=36,queue=1,port=16020] master.RegionStates: Transition {ae7db88a8b58e4aecc5b8e710c64ab82 state=PENDING_CLOSE, ts=1407110869301, server=slave1,16020,1407110847863} to {ae7db88a8b58e4aecc5b8e710c64ab82 state=OFFLINE, ts=1407110869457, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,457 INFO  [defaultRpcServer.handler=36,queue=1,port=16020] master.RegionStateStore: Updating row usertable,user1,1407104582577.ae7db88a8b58e4aecc5b8e710c64ab82. with state=OFFLINE
2014-08-03 17:07:49,460 INFO  [defaultRpcServer.handler=36,queue=1,port=16020] master.RegionStates: Offlined ae7db88a8b58e4aecc5b8e710c64ab82 from slave1,16020,1407110847863
2014-08-03 17:07:49,591 INFO  [defaultRpcServer.handler=25,queue=0,port=16020] master.RegionStates: Transition {25124a294df6cfbb85a8a00edb13388e state=PENDING_CLOSE, ts=1407110869311, server=slave1,16020,1407110847863} to {25124a294df6cfbb85a8a00edb13388e state=OFFLINE, ts=1407110869591, server=slave1,16020,1407110847863}
2014-08-03 17:07:49,591 INFO  [defaultRpcServer.handler=25,queue=0,port=16020] master.RegionStateStore: Updating row usertable,user7,1407104582577.25124a294df6cfbb85a8a00edb13388e. with state=OFFLINE
2014-08-03 17:07:49,594 INFO  [defaultRpcServer.handler=25,queue=0,port=16020] master.RegionStates: Offlined 25124a294df6cfbb85a8a00edb13388e from slave1,16020,1407110847863
2014-08-03 17:07:50,315 WARN  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] zookeeper.ZKTableStateManager: Moving table usertable state from DISABLING to DISABLED
2014-08-03 17:07:50,320 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] handler.DisableTableHandler: Disabled table, usertable, is done=true
2014-08-03 17:07:50,616 INFO  [defaultRpcServer.handler=49,queue=4,port=16020] master.HMaster: Client=hadoop//9.1.143.58 delete usertable
2014-08-03 17:07:50,651 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] handler.TableEventHandler: Handling table operation C_M_DELETE_TABLE on table usertable
2014-08-03 17:07:50,736 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] hbase.MetaTableAccessor: Deleted [{ENCODED => 3972d835a54e7a6fa7aa63762cf70d7c, NAME => 'usertable,,1407104582577.3972d835a54e7a6fa7aa63762cf70d7c.', STARTKEY => '', ENDKEY => 'user1'}, {ENCODED => ae7db88a8b58e4aecc5b8e710c64ab82, NAME => 'usertable,user1,1407104582577.ae7db88a8b58e4aecc5b8e710c64ab82.', STARTKEY => 'user1', ENDKEY => 'user2'}, {ENCODED => 69e51f4f18ca05cda35499402d881789, NAME => 'usertable,user2,1407104582577.69e51f4f18ca05cda35499402d881789.', STARTKEY => 'user2', ENDKEY => 'user3'}, {ENCODED => 37e49e900687a1e10ed024cd4eacb052, NAME => 'usertable,user3,1407104582577.37e49e900687a1e10ed024cd4eacb052.', STARTKEY => 'user3', ENDKEY => 'user4'}, {ENCODED => 967c78cf0d24b0f3359c1b98cbe7049e, NAME => 'usertable,user4,1407104582577.967c78cf0d24b0f3359c1b98cbe7049e.', STARTKEY => 'user4', ENDKEY => 'user5'}, {ENCODED => 038aa4923387d0c9e049996fef0b43c8, NAME => 'usertable,user5,1407104582577.038aa4923387d0c9e049996fef0b43c8.', STARTKEY => 'user5', ENDKEY => 'user6'}, {ENCODED => 2f1a8786f7b22b3e741cd67aa21b37f0, NAME => 'usertable,user6,1407104582577.2f1a8786f7b22b3e741cd67aa21b37f0.', STARTKEY => 'user6', ENDKEY => 'user7'}, {ENCODED => 25124a294df6cfbb85a8a00edb13388e, NAME => 'usertable,user7,1407104582577.25124a294df6cfbb85a8a00edb13388e.', STARTKEY => 'user7', ENDKEY => 'user8'}, {ENCODED => e2bfdbb9b6433313b2fdade43fedd4c1, NAME => 'usertable,user8,1407104582577.e2bfdbb9b6433313b2fdade43fedd4c1.', STARTKEY => 'user8', ENDKEY => 'user9'}, {ENCODED => c0bfc189cd9d3c84d54127537c44cfa0, NAME => 'usertable,user9,1407104582577.c0bfc189cd9d3c84d54127537c44cfa0.', STARTKEY => 'user9', ENDKEY => ''}]
2014-08-03 17:07:52,944 INFO  [PriorityRpcServer.handler=4,queue=0,port=16020] regionserver.RSRpcServices: Compacting hbase:meta,,1.1588230740
2014-08-03 17:07:52,949 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020-shortCompactions-1407110872949] regionserver.HRegion: Starting compaction on info in region hbase:meta,,1.1588230740
2014-08-03 17:07:52,951 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020-shortCompactions-1407110872949] regionserver.HStore: Starting compaction of 2 file(s) in info of hbase:meta,,1.1588230740 into tmpdir=hdfs://master:54310/hbase/data/hbase/meta/1588230740/.tmp, totalSize=60.1 K
2014-08-03 17:07:52,954 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020-shortCompactions-1407110872949] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@2148d93b, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-03 17:07:53,108 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020-shortCompactions-1407110872949] regionserver.HStore: Completed major compaction of 2 (all) file(s) in info of hbase:meta,,1.1588230740 into b77cf6afd6684427b011e87b24d09626(size=18.3 K), total size for store is 18.3 K. This selection was in queue for 0sec, and took 0sec to execute.
2014-08-03 17:07:53,111 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020-shortCompactions-1407110872949] regionserver.CompactSplitThread: Completed compaction: Request = regionName=hbase:meta,,1.1588230740, storeName=info, fileCount=2, fileSize=60.1 K, priority=1, time=769280310866981; duration=0sec
2014-08-03 17:11:21,682 INFO  [defaultRpcServer.handler=2,queue=2,port=16020] compress.CodecPool: Got brand-new compressor [.gz]
2014-08-03 17:11:21,682 INFO  [defaultRpcServer.handler=2,queue=2,port=16020] master.HMaster: Client=hadoop//9.1.143.58 create 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'}
2014-08-03 17:11:21,739 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] handler.CreateTableHandler: Create table usertable
2014-08-03 17:11:21,781 INFO  [RegionOpenAndInitThread-usertable-1] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,781 INFO  [RegionOpenAndInitThread-usertable-2] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,782 INFO  [RegionOpenAndInitThread-usertable-3] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,782 INFO  [RegionOpenAndInitThread-usertable-4] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,782 INFO  [RegionOpenAndInitThread-usertable-5] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,784 INFO  [RegionOpenAndInitThread-usertable-6] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,784 INFO  [RegionOpenAndInitThread-usertable-7] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,784 INFO  [RegionOpenAndInitThread-usertable-8] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,784 INFO  [RegionOpenAndInitThread-usertable-9] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,785 INFO  [RegionOpenAndInitThread-usertable-10] regionserver.HRegion: creating HRegion usertable HTD == 'usertable', {NAME => 'family', DATA_BLOCK_ENCODING => 'NONE', BLOOMFILTER => 'ROW', REPLICATION_SCOPE => '0', VERSIONS => '1', COMPRESSION => 'GZ', MIN_VERSIONS => '0', TTL => 'FOREVER', KEEP_DELETED_CELLS => 'false', BLOCKSIZE => '65536', IN_MEMORY => 'false', BLOCKCACHE => 'true'} RootDir = hdfs://master:54310/hbase/.tmp Table name == usertable
2014-08-03 17:11:21,852 INFO  [RegionOpenAndInitThread-usertable-8] regionserver.HRegion: Closed usertable,user7,1407111081668.a23183274a2f9ea671b8fcff79b09e1e.
2014-08-03 17:11:21,852 INFO  [RegionOpenAndInitThread-usertable-1] regionserver.HRegion: Closed usertable,,1407111081668.209f786d4759d44a03aa494fc7f6a5ea.
2014-08-03 17:11:21,854 INFO  [RegionOpenAndInitThread-usertable-2] regionserver.HRegion: Closed usertable,user1,1407111081668.17f224269cc1406dc283b9f29bd920d9.
2014-08-03 17:11:21,857 INFO  [RegionOpenAndInitThread-usertable-4] regionserver.HRegion: Closed usertable,user3,1407111081668.4da1fcb37f46ecdd9516259b2517b02f.
2014-08-03 17:11:21,858 INFO  [RegionOpenAndInitThread-usertable-5] regionserver.HRegion: Closed usertable,user4,1407111081668.df2500309f9dea5e95801b238c59fd88.
2014-08-03 17:11:21,860 INFO  [RegionOpenAndInitThread-usertable-6] regionserver.HRegion: Closed usertable,user5,1407111081668.38f75c525cfdb9682385668e9eb994f5.
2014-08-03 17:11:21,861 INFO  [RegionOpenAndInitThread-usertable-9] regionserver.HRegion: Closed usertable,user8,1407111081668.acdb58fb768c9957be3ef1407fd03ea4.
2014-08-03 17:11:21,861 INFO  [RegionOpenAndInitThread-usertable-7] regionserver.HRegion: Closed usertable,user6,1407111081668.e957c1d538b821817b9ad7c01dcfb4db.
2014-08-03 17:11:21,862 INFO  [RegionOpenAndInitThread-usertable-10] regionserver.HRegion: Closed usertable,user9,1407111081668.61f5637100cdb95f09b66760d5594a11.
2014-08-03 17:11:21,901 INFO  [RegionOpenAndInitThread-usertable-3] regionserver.HRegion: Closed usertable,user2,1407111081668.6eb9fa1b22c530eb332056dca5a570bc.
2014-08-03 17:11:21,923 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] hbase.MetaTableAccessor: Added 10
2014-08-03 17:11:21,971 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.AssignmentManager: Assigning 10 region(s) to slave1,16020,1407110847863
2014-08-03 17:11:21,971 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {a23183274a2f9ea671b8fcff79b09e1e state=OFFLINE, ts=1407111081924, server=null} to {a23183274a2f9ea671b8fcff79b09e1e state=PENDING_OPEN, ts=1407111081971, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,972 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user7,1407111081668.a23183274a2f9ea671b8fcff79b09e1e. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,975 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {209f786d4759d44a03aa494fc7f6a5ea state=OFFLINE, ts=1407111081925, server=null} to {209f786d4759d44a03aa494fc7f6a5ea state=PENDING_OPEN, ts=1407111081975, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,975 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,,1407111081668.209f786d4759d44a03aa494fc7f6a5ea. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,977 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {17f224269cc1406dc283b9f29bd920d9 state=OFFLINE, ts=1407111081925, server=null} to {17f224269cc1406dc283b9f29bd920d9 state=PENDING_OPEN, ts=1407111081977, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,977 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user1,1407111081668.17f224269cc1406dc283b9f29bd920d9. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,980 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {4da1fcb37f46ecdd9516259b2517b02f state=OFFLINE, ts=1407111081925, server=null} to {4da1fcb37f46ecdd9516259b2517b02f state=PENDING_OPEN, ts=1407111081980, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,980 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user3,1407111081668.4da1fcb37f46ecdd9516259b2517b02f. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,983 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {df2500309f9dea5e95801b238c59fd88 state=OFFLINE, ts=1407111081926, server=null} to {df2500309f9dea5e95801b238c59fd88 state=PENDING_OPEN, ts=1407111081983, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,983 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user4,1407111081668.df2500309f9dea5e95801b238c59fd88. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,986 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {38f75c525cfdb9682385668e9eb994f5 state=OFFLINE, ts=1407111081926, server=null} to {38f75c525cfdb9682385668e9eb994f5 state=PENDING_OPEN, ts=1407111081986, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,986 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user5,1407111081668.38f75c525cfdb9682385668e9eb994f5. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,990 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {acdb58fb768c9957be3ef1407fd03ea4 state=OFFLINE, ts=1407111081926, server=null} to {acdb58fb768c9957be3ef1407fd03ea4 state=PENDING_OPEN, ts=1407111081990, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,990 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user8,1407111081668.acdb58fb768c9957be3ef1407fd03ea4. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,993 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {e957c1d538b821817b9ad7c01dcfb4db state=OFFLINE, ts=1407111081927, server=null} to {e957c1d538b821817b9ad7c01dcfb4db state=PENDING_OPEN, ts=1407111081993, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,994 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user6,1407111081668.e957c1d538b821817b9ad7c01dcfb4db. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:21,997 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {61f5637100cdb95f09b66760d5594a11 state=OFFLINE, ts=1407111081927, server=null} to {61f5637100cdb95f09b66760d5594a11 state=PENDING_OPEN, ts=1407111081997, server=slave1,16020,1407110847863}
2014-08-03 17:11:21,998 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user9,1407111081668.61f5637100cdb95f09b66760d5594a11. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:22,002 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStates: Transition {6eb9fa1b22c530eb332056dca5a570bc state=OFFLINE, ts=1407111081927, server=null} to {6eb9fa1b22c530eb332056dca5a570bc state=PENDING_OPEN, ts=1407111082002, server=slave1,16020,1407110847863}
2014-08-03 17:11:22,002 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] master.RegionStateStore: Updating row usertable,user2,1407111081668.6eb9fa1b22c530eb332056dca5a570bc. with state=PENDING_OPEN&sn=slave1,16020,1407110847863
2014-08-03 17:11:22,043 WARN  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] zookeeper.ZKTableStateManager: Moving table usertable state from ENABLING to ENABLED
2014-08-03 17:11:22,053 INFO  [MASTER_TABLE_OPERATIONS-sceplus-vm48:16020-0] handler.CreateTableHandler: failed. null
2014-08-03 17:11:22,057 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStates: Transition {a23183274a2f9ea671b8fcff79b09e1e state=PENDING_OPEN, ts=1407111081971, server=slave1,16020,1407110847863} to {a23183274a2f9ea671b8fcff79b09e1e state=OPEN, ts=1407111082057, server=slave1,16020,1407110847863}
2014-08-03 17:11:22,057 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStateStore: Updating row usertable,user7,1407111081668.a23183274a2f9ea671b8fcff79b09e1e. with state=OPEN&openSeqNum=2&server=slave1,16020,1407110847863
2014-08-03 17:11:22,057 INFO  [defaultRpcServer.handler=24,queue=4,port=16020] master.RegionStates: Transition {209f786d4759d44a03aa494fc7f6a5ea state=PENDING_OPEN, ts=1407111081975, server=slave1,16020,1407110847863} to {209f786d4759d44a03aa494fc7f6a5ea state=OPEN, ts=1407111082057, server=slave1,16020,1407110847863}
2014-08-03 17:11:22,057 INFO  [defaultRpcServer.handler=24,queue=4,port=16020] master.RegionStateStore: Updating row usertable,,1407111081668.209f786d4759d44a03aa494fc7f6a5ea. with state=OPEN&openSeqNum=2&server=slave1,16020,1407110847863
2014-08-03 17:11:22,060 INFO  [defaultRpcServer.handler=7,queue=2,port=16020] master.RegionStates: Onlined a23183274a2f9ea671b8fcff79b09e1e on slave1,16020,1407110847863
2014-08-03 17:11:22,061 INFO  [defaultRpcServer.handler=24,queue=4,port=16020] master.RegionStates: Onlined 209f786d4759d44a03aa494fc7f6a5ea on slave1,16020,1407110847863
