Mon Aug  4 01:38:32 PDT 2014 Starting master on sceplus-vm48
2014-08-04 01:39:56,044 INFO  [SplitLogWorker-sceplus-vm48.almaden.ibm.com,16020,1407141514169] regionserver.SplitLogWorker: worker sceplus-vm48.almaden.ibm.com,16020,1407141514169 acquired task /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833
2014-08-04 01:39:56,046 INFO  [main-EventThread] master.SplitLogManager: task /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833 acquired by sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:39:56,080 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] wal.HLogSplitter: Splitting hlog: hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting/slave1%2C16020%2C1407141515172.1407141536833, length=17
2014-08-04 01:39:56,080 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] wal.HLogSplitter: DistributedLogReplay = true
2014-08-04 01:39:56,084 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] util.FSHDFSUtils: Recovering lease on dfs file hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting/slave1%2C16020%2C1407141515172.1407141536833
2014-08-04 01:39:56,087 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] util.FSHDFSUtils: recoverLease=true, attempt=0 on file=hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting/slave1%2C16020%2C1407141515172.1407141536833 after 2ms
2014-08-04 01:39:56,114 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] wal.HLogSplitter: Split writers finished
2014-08-04 01:39:56,114 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] wal.HLogSplitter: Processed 0 edits across 0 regions; log file=hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting/slave1%2C16020%2C1407141515172.1407141536833 is corrupted = false progress failed = false
2014-08-04 01:39:56,117 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] handler.HLogSplitterHandler: successfully transitioned task /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833 to final state DONE sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:39:56,118 INFO  [RS_LOG_REPLAY_OPS-sceplus-vm48:16020-1] handler.HLogSplitterHandler: worker sceplus-vm48.almaden.ibm.com,16020,1407141514169 done with task /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833 in 73ms
2014-08-04 01:39:56,118 INFO  [main-EventThread] master.SplitLogManager: task /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833 entered state: DONE sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:39:56,130 INFO  [main-EventThread] wal.HLogSplitter: Archived processed log hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting/slave1%2C16020%2C1407141515172.1407141536833 to hdfs://master:54310/hbase/oldWALs/slave1%2C16020%2C1407141515172.1407141536833
2014-08-04 01:39:56,132 INFO  [main-EventThread] master.SplitLogManager: Done splitting /hbase/splitWAL/WALs%2Fslave1%2C16020%2C1407141515172-splitting%2Fslave1%252C16020%252C1407141515172.1407141536833
2014-08-04 01:39:56,154 INFO  [M_LOG_REPLAY_OPS-sceplus-vm48:16020-3] master.SplitLogManager: finished splitting (more than or equal to) 17 bytes in 1 log files in [hdfs://master:54310/hbase/WALs/slave1,16020,1407141515172-splitting] in 122ms
2014-08-04 01:39:56,154 INFO  [M_LOG_REPLAY_OPS-sceplus-vm48:16020-3] handler.LogReplayHandler: Finished processing shutdown of slave1,16020,1407141515172
2014-08-04 01:43:34,370 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=4.75 GB, max=4.76 GB, accesses=127, hits=119, hitRatio=93.70%, , cachingAccesses=124, cachingHits=116, cachingHitsRatio=93.55%, evictions=0, evicted=3, evictedPerRun=Infinity
2014-08-04 01:43:57,576 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-HeapMemoryTunerChore] regionserver.HeapMemoryManager: Setting block cache heap size to 5108610048 and memstore heap size to 5108610048
2014-08-04 01:44:02,502 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a., src=sceplus-vm48.almaden.ibm.com,16020,1407140993147, dest=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:44:02,503 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407141542601, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407141842503, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:44:02,503 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_CLOSE
2014-08-04 01:44:02,509 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] regionserver.RSRpcServices: Close fe1c441ecb6e3789e0fdd62314d7b06a, moving to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:44:02,519 INFO  [StoreCloserThread-hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.-1] regionserver.HStore: Closed info
2014-08-04 01:44:02,522 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Closed hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:44:02,523 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegionServer: Not adding moved region record: fe1c441ecb6e3789e0fdd62314d7b06a to self.
2014-08-04 01:44:02,524 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407141842503, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407141842524, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:44:02,525 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=CLOSED
2014-08-04 01:44:02,529 INFO  [AM.-pool1-t6] master.AssignmentManager: Assigning hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:44:02,529 INFO  [AM.-pool1-t6] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407141842524, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407141842529, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:44:02,529 INFO  [AM.-pool1-t6] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_OPEN
2014-08-04 01:44:02,533 INFO  [AM.-pool1-t6] regionserver.RSRpcServices: Open hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:44:02,544 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@4c4e1df8, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-04 01:44:02,545 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-04 01:44:02,563 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Onlined fe1c441ecb6e3789e0fdd62314d7b06a; next sequenceid=8
2014-08-04 01:44:02,564 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:44:02,564 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407141842529, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407141842564, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:44:02,564 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:48:34,369 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=4.75 GB, max=4.76 GB, accesses=130, hits=122, hitRatio=93.85%, , cachingAccesses=127, cachingHits=119, cachingHitsRatio=93.70%, evictions=0, evicted=5, evictedPerRun=Infinity
2014-08-04 01:48:57,575 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-HeapMemoryTunerChore] regionserver.HeapMemoryManager: Setting block cache heap size to 5108610048 and memstore heap size to 5108610048
2014-08-04 01:49:02,504 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a., src=sceplus-vm48.almaden.ibm.com,16020,1407140993147, dest=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:49:02,516 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407141842564, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142142516, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:49:02,516 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_CLOSE
2014-08-04 01:49:02,533 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] regionserver.RSRpcServices: Close fe1c441ecb6e3789e0fdd62314d7b06a, moving to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:49:02,543 INFO  [StoreCloserThread-hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.-1] regionserver.HStore: Closed info
2014-08-04 01:49:02,544 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Closed hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:49:02,544 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-1] regionserver.HRegionServer: Not adding moved region record: fe1c441ecb6e3789e0fdd62314d7b06a to self.
2014-08-04 01:49:02,545 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142142516, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142142545, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:49:02,545 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=CLOSED
2014-08-04 01:49:02,550 INFO  [AM.-pool1-t7] master.AssignmentManager: Assigning hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:49:02,550 INFO  [AM.-pool1-t7] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142142545, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142142550, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:49:02,550 INFO  [AM.-pool1-t7] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_OPEN
2014-08-04 01:49:02,554 INFO  [AM.-pool1-t7] regionserver.RSRpcServices: Open hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:49:02,568 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@4c4e1df8, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-04 01:49:02,568 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-04 01:49:02,597 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-2] regionserver.HRegion: Onlined fe1c441ecb6e3789e0fdd62314d7b06a; next sequenceid=8
2014-08-04 01:49:02,598 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:49:02,598 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142142550, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407142142598, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:49:02,599 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:53:34,368 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=4.75 GB, max=4.76 GB, accesses=133, hits=125, hitRatio=93.98%, , cachingAccesses=130, cachingHits=122, cachingHitsRatio=93.85%, evictions=0, evicted=5, evictedPerRun=Infinity
2014-08-04 01:53:57,575 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-HeapMemoryTunerChore] regionserver.HeapMemoryManager: Setting block cache heap size to 5108610048 and memstore heap size to 5108610048
2014-08-04 01:54:02,506 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a., src=sceplus-vm48.almaden.ibm.com,16020,1407140993147, dest=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:54:02,508 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407142142598, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142442508, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:54:02,508 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_CLOSE
2014-08-04 01:54:02,529 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] regionserver.RSRpcServices: Close fe1c441ecb6e3789e0fdd62314d7b06a, moving to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:54:02,558 INFO  [StoreCloserThread-hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.-1] regionserver.HStore: Closed info
2014-08-04 01:54:02,559 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] regionserver.HRegion: Closed hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:54:02,559 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-2] regionserver.HRegionServer: Not adding moved region record: fe1c441ecb6e3789e0fdd62314d7b06a to self.
2014-08-04 01:54:02,560 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142442508, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142442560, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:54:02,560 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=CLOSED
2014-08-04 01:54:02,603 INFO  [AM.-pool1-t8] master.AssignmentManager: Assigning hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:54:02,603 INFO  [AM.-pool1-t8] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142442560, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142442603, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:54:02,603 INFO  [AM.-pool1-t8] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_OPEN
2014-08-04 01:54:02,612 INFO  [AM.-pool1-t8] regionserver.RSRpcServices: Open hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:54:02,627 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@4c4e1df8, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-04 01:54:02,628 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-04 01:54:02,654 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Onlined fe1c441ecb6e3789e0fdd62314d7b06a; next sequenceid=8
2014-08-04 01:54:02,654 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:54:02,655 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142442603, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407142442655, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:54:02,655 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:58:34,369 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=4.75 GB, max=4.76 GB, accesses=136, hits=128, hitRatio=94.12%, , cachingAccesses=133, cachingHits=125, cachingHitsRatio=93.98%, evictions=0, evicted=5, evictedPerRun=Infinity
2014-08-04 01:58:57,576 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-HeapMemoryTunerChore] regionserver.HeapMemoryManager: Setting block cache heap size to 5108610048 and memstore heap size to 5108610048
2014-08-04 01:59:02,505 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a., src=sceplus-vm48.almaden.ibm.com,16020,1407140993147, dest=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:59:02,508 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407142442655, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142742508, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:59:02,509 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_CLOSE
2014-08-04 01:59:02,516 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-BalancerChore] regionserver.RSRpcServices: Close fe1c441ecb6e3789e0fdd62314d7b06a, moving to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:59:02,520 INFO  [StoreCloserThread-hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.-1] regionserver.HStore: Closed info
2014-08-04 01:59:02,521 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Closed hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:59:02,522 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegionServer: Not adding moved region record: fe1c441ecb6e3789e0fdd62314d7b06a to self.
2014-08-04 01:59:02,523 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_CLOSE, ts=1407142742508, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142742523, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:59:02,523 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=CLOSED
2014-08-04 01:59:02,528 INFO  [AM.-pool1-t9] master.AssignmentManager: Assigning hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. to sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 01:59:02,528 INFO  [AM.-pool1-t9] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=CLOSED, ts=1407142742523, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142742528, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:59:02,528 INFO  [AM.-pool1-t9] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=PENDING_OPEN
2014-08-04 01:59:02,533 INFO  [AM.-pool1-t9] regionserver.RSRpcServices: Open hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:59:02,555 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@4c4e1df8, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-04 01:59:02,556 INFO  [StoreOpener-fe1c441ecb6e3789e0fdd62314d7b06a-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-04 01:59:02,576 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Onlined fe1c441ecb6e3789e0fdd62314d7b06a; next sequenceid=8
2014-08-04 01:59:02,576 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a.
2014-08-04 01:59:02,577 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStates: Transition {fe1c441ecb6e3789e0fdd62314d7b06a state=PENDING_OPEN, ts=1407142742528, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169} to {fe1c441ecb6e3789e0fdd62314d7b06a state=OPEN, ts=1407142742577, server=sceplus-vm48.almaden.ibm.com,16020,1407141514169}
2014-08-04 01:59:02,577 INFO  [PostOpenDeployTasks:fe1c441ecb6e3789e0fdd62314d7b06a] master.RegionStateStore: Updating row hbase:namespace,,1406986075482.fe1c441ecb6e3789e0fdd62314d7b06a. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1407141514169
2014-08-04 02:03:34,369 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=4.75 GB, max=4.76 GB, accesses=139, hits=131, hitRatio=94.24%, , cachingAccesses=136, cachingHits=128, cachingHitsRatio=94.12%, evictions=0, evicted=5, evictedPerRun=Infinity
2014-08-04 02:03:57,575 INFO  [sceplus-vm48.almaden.ibm.com,16020,1407141514169-HeapMemoryTunerChore] regionserver.HeapMemoryManager: Setting block cache heap size to 5108610048 and memstore heap size to 5108610048
